datetime,count
2011-07-23 13:00:00,344.5
2011-07-23 14:00:00,361.2
2011-07-23 15:00:00,360.0
2011-07-23 16:00:00,386.9
2011-07-23 17:00:00,366.7
2011-07-23 18:00:00,385.0
2011-07-23 19:00:00,380.7
2011-07-23 20:00:00,272.0
2011-07-23 21:00:00,239.7
2011-07-23 22:00:00,168.9
2011-07-23 23:00:00,97.8
2011-07-24 00:00:00,111.6
2011-07-24 01:00:00,84.8
2011-07-24 02:00:00,78.9
2011-07-24 03:00:00,37.8
2011-07-24 04:00:00,12.3
2011-07-24 05:00:00,13.1
2011-07-24 06:00:00,32.4
2011-07-24 07:00:00,56.9
2011-07-24 08:00:00,153.4
2011-07-24 09:00:00,193.2
2011-07-24 10:00:00,288.3
2011-07-24 11:00:00,355.9
2011-07-24 12:00:00,360.4
2011-07-24 13:00:00,344.3
2011-07-24 14:00:00,334.1
2011-07-24 15:00:00,335.2
2011-07-24 16:00:00,374.5
2011-07-24 17:00:00,380.6
2011-07-24 18:00:00,393.1
2011-07-24 19:00:00,399.6
2011-07-24 20:00:00,271.8
2011-07-24 21:00:00,227.1
2011-07-24 22:00:00,122.8
2011-07-24 23:00:00,102.6
2011-07-25 00:00:00,35.3
2011-07-25 01:00:00,15.9
2011-07-25 02:00:00,9.3
2011-07-25 03:00:00,4.2
2011-07-25 04:00:00,6.5
2011-07-25 05:00:00,21.5
2011-07-25 06:00:00,120.7
2011-07-25 07:00:00,293.3
2011-07-25 08:00:00,440.1
2011-07-25 09:00:00,199.0
2011-07-25 10:00:00,150.9
2011-07-25 11:00:00,132.6
2011-07-25 12:00:00,160.8
2011-07-25 13:00:00,171.5
2011-07-25 14:00:00,139.5
2011-07-25 15:00:00,126.5
2011-07-25 16:00:00,243.8
2011-07-25 17:00:00,393.2
2011-07-25 18:00:00,397.8
2011-07-25 19:00:00,348.9
2011-07-25 20:00:00,294.6
2011-07-25 21:00:00,159.2
2011-07-25 22:00:00,113.7
2011-07-25 23:00:00,85.2
2011-07-26 00:00:00,32.7
2011-07-26 01:00:00,16.1
2011-07-26 02:00:00,10.4
2011-07-26 03:00:00,6.6
2011-07-26 04:00:00,7.3
2011-07-26 05:00:00,22.6
2011-07-26 06:00:00,103.5
2011-07-26 07:00:00,266.9
2011-07-26 08:00:00,445.1
2011-07-26 09:00:00,205.9
2011-07-26 10:00:00,135.1
2011-07-26 11:00:00,165.3
2011-07-26 12:00:00,220.8
2011-07-26 13:00:00,202.2
2011-07-26 14:00:00,184.1
2011-07-26 15:00:00,181.8
2011-07-26 16:00:00,276.6
2011-07-26 17:00:00,560.4
2011-07-26 18:00:00,535.7
2011-07-26 19:00:00,347.8
2011-07-26 20:00:00,290.7
2011-07-26 21:00:00,234.8
2011-07-26 22:00:00,158.0
2011-07-26 23:00:00,83.4
2011-07-27 00:00:00,53.6
2011-07-27 01:00:00,19.1
2011-07-27 02:00:00,23.1
2011-07-27 03:00:00,4.6
2011-07-27 04:00:00,4.5
2011-07-27 05:00:00,26.9
2011-07-27 06:00:00,106.7
2011-07-27 07:00:00,276.0
2011-07-27 08:00:00,460.8
2011-07-27 09:00:00,233.6
2011-07-27 10:00:00,148.6
2011-07-27 11:00:00,167.1
2011-07-27 12:00:00,205.9
2011-07-27 13:00:00,198.2
2011-07-27 14:00:00,193.3
2011-07-27 15:00:00,201.6
2011-07-27 16:00:00,271.6
2011-07-27 17:00:00,567.1
2011-07-27 18:00:00,558.1
2011-07-27 19:00:00,365.8
2011-07-27 20:00:00,283.5
2011-07-27 21:00:00,238.1
2011-07-27 22:00:00,165.2
2011-07-27 23:00:00,96.8
2011-07-28 00:00:00,49.5
2011-07-28 01:00:00,25.6
2011-07-28 02:00:00,8.9
2011-07-28 03:00:00,4.5
2011-07-28 04:00:00,5.1
2011-07-28 05:00:00,24.6
2011-07-28 06:00:00,118.9
2011-07-28 07:00:00,283.8
2011-07-28 08:00:00,404.0
2011-07-28 09:00:00,197.5
2011-07-28 10:00:00,122.9
2011-07-28 11:00:00,130.6
2011-07-28 12:00:00,154.2
2011-07-28 13:00:00,148.7
2011-07-28 14:00:00,151.3
2011-07-28 15:00:00,157.1
2011-07-28 16:00:00,240.4
2011-07-28 17:00:00,501.7
2011-07-28 18:00:00,470.1
2011-07-28 19:00:00,369.0
2011-07-28 20:00:00,286.8
2011-07-28 21:00:00,219.7
2011-07-28 22:00:00,142.2
2011-07-28 23:00:00,108.7
2011-07-29 00:00:00,40.6
2011-07-29 01:00:00,16.9
2011-07-29 02:00:00,8.9
2011-07-29 03:00:00,4.2
2011-07-29 04:00:00,6.2
2011-07-29 05:00:00,21.5
2011-07-29 06:00:00,120.7
2011-07-29 07:00:00,293.3
2011-07-29 08:00:00,441.0
2011-07-29 09:00:00,198.2
2011-07-29 10:00:00,115.6
2011-07-29 11:00:00,131.5
2011-07-29 12:00:00,143.3
2011-07-29 13:00:00,121.7
2011-07-29 14:00:00,141.5
2011-07-29 15:00:00,141.5
2011-07-29 16:00:00,242.2
2011-07-29 17:00:00,505.1
2011-07-29 18:00:00,480.0
2011-07-29 19:00:00,403.4
2011-07-29 20:00:00,285.5
2011-07-29 21:00:00,239.5
2011-07-29 22:00:00,165.0
2011-07-29 23:00:00,86.6
2011-07-30 00:00:00,109.3
2011-07-30 01:00:00,85.1
2011-07-30 02:00:00,76.0
2011-07-30 03:00:00,39.2
2011-07-30 04:00:00,14.5
2011-07-30 05:00:00,14.7
2011-07-30 06:00:00,24.5
2011-07-30 07:00:00,56.6
2011-07-30 08:00:00,131.0
2011-07-30 09:00:00,193.2
2011-07-30 10:00:00,288.3
2011-07-30 11:00:00,353.6
2011-07-30 12:00:00,367.1
2011-07-30 13:00:00,369.3
2011-07-30 14:00:00,366.2
2011-07-30 15:00:00,351.3
2011-07-30 16:00:00,383.4
2011-07-30 17:00:00,368.9
2011-07-30 18:00:00,385.6
2011-07-30 19:00:00,390.9
2011-07-30 20:00:00,291.6
2011-07-30 21:00:00,237.5
2011-07-30 22:00:00,163.9
2011-07-30 23:00:00,90.2
2011-07-31 00:00:00,115.7
2011-07-31 01:00:00,88.6
2011-07-31 02:00:00,83.8
2011-07-31 03:00:00,35.8
2011-07-31 04:00:00,11.4
2011-07-31 05:00:00,13.4
2011-07-31 06:00:00,24.6
2011-07-31 07:00:00,58.4
2011-07-31 08:00:00,131.0
2011-07-31 09:00:00,183.4
2011-07-31 10:00:00,276.9
2011-07-31 11:00:00,361.4
2011-07-31 12:00:00,373.6
2011-07-31 13:00:00,359.7
2011-07-31 14:00:00,357.9
2011-07-31 15:00:00,336.2
2011-07-31 16:00:00,387.9
2011-07-31 17:00:00,369.9
2011-07-31 18:00:00,385.7
2011-07-31 19:00:00,366.6
2011-07-31 20:00:00,250.1
2011-07-31 21:00:00,235.7
2011-07-31 22:00:00,146.2
2011-07-31 23:00:00,97.4
2011-08-20 00:00:00,115.0
2011-08-20 01:00:00,80.8
2011-08-20 02:00:00,72.7
2011-08-20 03:00:00,37.6
2011-08-20 04:00:00,8.1
2011-08-20 05:00:00,15.9
2011-08-20 06:00:00,21.6
2011-08-20 07:00:00,57.9
2011-08-20 08:00:00,113.8
2011-08-20 09:00:00,182.9
2011-08-20 10:00:00,276.8
2011-08-20 11:00:00,393.6
2011-08-20 12:00:00,386.8
2011-08-20 13:00:00,349.9
2011-08-20 14:00:00,416.6
2011-08-20 15:00:00,414.1
2011-08-20 16:00:00,372.4
2011-08-20 17:00:00,390.8
2011-08-20 18:00:00,350.2
2011-08-20 19:00:00,372.2
2011-08-20 20:00:00,257.7
2011-08-20 21:00:00,206.2
2011-08-20 22:00:00,147.7
2011-08-20 23:00:00,99.3
2011-08-21 00:00:00,96.6
2011-08-21 01:00:00,74.3
2011-08-21 02:00:00,79.5
2011-08-21 03:00:00,33.8
2011-08-21 04:00:00,11.5
2011-08-21 05:00:00,11.8
2011-08-21 06:00:00,27.0
2011-08-21 07:00:00,50.5
2011-08-21 08:00:00,87.9
2011-08-21 09:00:00,189.1
2011-08-21 10:00:00,272.8
2011-08-21 11:00:00,374.1
2011-08-21 12:00:00,364.3
2011-08-21 13:00:00,366.2
2011-08-21 14:00:00,294.4
2011-08-21 15:00:00,333.6
2011-08-21 16:00:00,315.0
2011-08-21 17:00:00,287.2
2011-08-21 18:00:00,279.3
2011-08-21 19:00:00,323.2
2011-08-21 20:00:00,233.0
2011-08-21 21:00:00,194.0
2011-08-21 22:00:00,148.4
2011-08-21 23:00:00,99.3
2011-08-22 00:00:00,36.6
2011-08-22 01:00:00,16.5
2011-08-22 02:00:00,7.8
2011-08-22 03:00:00,4.4
2011-08-22 04:00:00,6.2
2011-08-22 05:00:00,24.8
2011-08-22 06:00:00,105.3
2011-08-22 07:00:00,312.7
2011-08-22 08:00:00,401.1
2011-08-22 09:00:00,213.2
2011-08-22 10:00:00,124.4
2011-08-22 11:00:00,170.5
2011-08-22 12:00:00,212.1
2011-08-22 13:00:00,212.6
2011-08-22 14:00:00,192.5
2011-08-22 15:00:00,191.3
2011-08-22 16:00:00,315.5
2011-08-22 17:00:00,578.9
2011-08-22 18:00:00,553.0
2011-08-22 19:00:00,385.6
2011-08-22 20:00:00,327.8
2011-08-22 21:00:00,239.7
2011-08-22 22:00:00,139.6
2011-08-22 23:00:00,123.7
2011-08-23 00:00:00,45.8
2011-08-23 01:00:00,17.3
2011-08-23 02:00:00,6.8
2011-08-23 03:00:00,4.6
2011-08-23 04:00:00,6.0
2011-08-23 05:00:00,22.8
2011-08-23 06:00:00,105.6
2011-08-23 07:00:00,314.0
2011-08-23 08:00:00,425.2
2011-08-23 09:00:00,221.4
2011-08-23 10:00:00,136.7
2011-08-23 11:00:00,167.3
2011-08-23 12:00:00,212.2
2011-08-23 13:00:00,208.9
2011-08-23 14:00:00,205.3
2011-08-23 15:00:00,208.1
2011-08-23 16:00:00,309.7
2011-08-23 17:00:00,583.3
2011-08-23 18:00:00,562.1
2011-08-23 19:00:00,388.4
2011-08-23 20:00:00,291.6
2011-08-23 21:00:00,220.4
2011-08-23 22:00:00,164.1
2011-08-23 23:00:00,123.8
2011-08-24 00:00:00,57.6
2011-08-24 01:00:00,15.0
2011-08-24 02:00:00,9.4
2011-08-24 03:00:00,5.7
2011-08-24 04:00:00,6.9
2011-08-24 05:00:00,21.9
2011-08-24 06:00:00,105.6
2011-08-24 07:00:00,314.7
2011-08-24 08:00:00,393.8
2011-08-24 09:00:00,219.0
2011-08-24 10:00:00,128.0
2011-08-24 11:00:00,159.0
2011-08-24 12:00:00,205.9
2011-08-24 13:00:00,207.5
2011-08-24 14:00:00,199.9
2011-08-24 15:00:00,199.7
2011-08-24 16:00:00,287.3
2011-08-24 17:00:00,549.0
2011-08-24 18:00:00,526.5
2011-08-24 19:00:00,335.1
2011-08-24 20:00:00,263.6
2011-08-24 21:00:00,226.5
2011-08-24 22:00:00,165.0
2011-08-24 23:00:00,102.4
2011-08-25 00:00:00,52.5
2011-08-25 01:00:00,20.6
2011-08-25 02:00:00,10.1
2011-08-25 03:00:00,7.5
2011-08-25 04:00:00,7.7
2011-08-25 05:00:00,21.1
2011-08-25 06:00:00,101.5
2011-08-25 07:00:00,289.5
2011-08-25 08:00:00,418.1
2011-08-25 09:00:00,223.3
2011-08-25 10:00:00,132.8
2011-08-25 11:00:00,102.1
2011-08-25 12:00:00,125.5
2011-08-25 13:00:00,115.3
2011-08-25 14:00:00,171.2
2011-08-25 15:00:00,189.7
2011-08-25 16:00:00,240.6
2011-08-25 17:00:00,379.2
2011-08-25 18:00:00,424.0
2011-08-25 19:00:00,283.6
2011-08-25 20:00:00,207.8
2011-08-25 21:00:00,216.3
2011-08-25 22:00:00,143.0
2011-08-25 23:00:00,105.9
2011-08-26 00:00:00,31.1
2011-08-26 01:00:00,10.8
2011-08-26 02:00:00,12.2
2011-08-26 03:00:00,6.2
2011-08-26 04:00:00,7.3
2011-08-26 05:00:00,17.7
2011-08-26 06:00:00,117.0
2011-08-26 07:00:00,293.5
2011-08-26 08:00:00,408.8
2011-08-26 09:00:00,209.1
2011-08-26 10:00:00,154.5
2011-08-26 11:00:00,147.3
2011-08-26 12:00:00,221.8
2011-08-26 13:00:00,216.3
2011-08-26 14:00:00,167.5
2011-08-26 15:00:00,160.6
2011-08-26 16:00:00,307.8
2011-08-26 17:00:00,510.0
2011-08-26 18:00:00,455.5
2011-08-26 19:00:00,338.9
2011-08-26 20:00:00,270.3
2011-08-26 21:00:00,202.2
2011-08-26 22:00:00,115.9
2011-08-26 23:00:00,82.5
2011-08-27 00:00:00,95.6
2011-08-27 01:00:00,76.3
2011-08-27 02:00:00,78.7
2011-08-27 03:00:00,32.6
2011-08-27 04:00:00,10.0
2011-08-27 05:00:00,11.8
2011-08-27 06:00:00,26.1
2011-08-27 07:00:00,45.4
2011-08-27 08:00:00,133.0
2011-08-27 09:00:00,151.8
2011-08-27 10:00:00,226.4
2011-08-27 11:00:00,266.2
2011-08-27 12:00:00,285.7
2011-08-27 13:00:00,294.6
2011-08-27 14:00:00,255.2
2011-08-27 15:00:00,257.5
2011-08-27 16:00:00,164.2
2011-08-27 17:00:00,147.3
2011-08-28 07:00:00,146.4
2011-08-28 08:00:00,170.0
2011-08-28 09:00:00,193.6
2011-08-28 10:00:00,284.6
2011-08-28 11:00:00,402.7
2011-08-28 12:00:00,405.4
2011-08-28 13:00:00,438.7
2011-08-28 14:00:00,409.1
2011-08-28 15:00:00,402.7
2011-08-28 16:00:00,369.7
2011-08-28 17:00:00,423.7
2011-08-28 18:00:00,409.3
2011-08-28 19:00:00,365.8
2011-08-28 20:00:00,272.2
2011-08-28 21:00:00,222.9
2011-08-28 22:00:00,144.1
2011-08-28 23:00:00,87.3
2011-08-29 00:00:00,44.7
2011-08-29 01:00:00,14.7
2011-08-29 02:00:00,9.5
2011-08-29 03:00:00,4.7
2011-08-29 04:00:00,5.6
2011-08-29 05:00:00,23.2
2011-08-29 06:00:00,104.3
2011-08-29 07:00:00,325.8
2011-08-29 08:00:00,411.2
2011-08-29 09:00:00,211.0
2011-08-29 10:00:00,122.1
2011-08-29 11:00:00,157.1
2011-08-29 12:00:00,208.2
2011-08-29 13:00:00,220.4
2011-08-29 14:00:00,203.7
2011-08-29 15:00:00,209.7
2011-08-29 16:00:00,321.0
2011-08-29 17:00:00,512.2
2011-08-29 18:00:00,511.4
2011-08-29 19:00:00,383.9
2011-08-29 20:00:00,293.3
2011-08-29 21:00:00,239.1
2011-08-29 22:00:00,164.1
2011-08-29 23:00:00,115.1
2011-08-30 00:00:00,39.5
2011-08-30 01:00:00,18.2
2011-08-30 02:00:00,11.3
2011-08-30 03:00:00,5.3
2011-08-30 04:00:00,7.8
2011-08-30 05:00:00,20.9
2011-08-30 06:00:00,105.6
2011-08-30 07:00:00,324.6
2011-08-30 08:00:00,410.5
2011-08-30 09:00:00,207.5
2011-08-30 10:00:00,125.7
2011-08-30 11:00:00,164.5
2011-08-30 12:00:00,208.8
2011-08-30 13:00:00,213.2
2011-08-30 14:00:00,193.0
2011-08-30 15:00:00,198.2
2011-08-30 16:00:00,301.3
2011-08-30 17:00:00,562.8
2011-08-30 18:00:00,529.6
2011-08-30 19:00:00,374.6
2011-08-30 20:00:00,314.5
2011-08-30 21:00:00,203.5
2011-08-30 22:00:00,161.5
2011-08-30 23:00:00,115.1
2011-08-31 00:00:00,30.6
2011-08-31 01:00:00,14.7
2011-08-31 02:00:00,10.8
2011-08-31 03:00:00,5.4
2011-08-31 04:00:00,6.7
2011-08-31 05:00:00,20.2
2011-08-31 06:00:00,108.3
2011-08-31 07:00:00,310.2
2011-08-31 08:00:00,409.0
2011-08-31 09:00:00,212.8
2011-08-31 10:00:00,134.9
2011-08-31 11:00:00,169.5
2011-08-31 12:00:00,207.8
2011-08-31 13:00:00,213.2
2011-08-31 14:00:00,190.7
2011-08-31 15:00:00,194.6
2011-08-31 16:00:00,304.8
2011-08-31 17:00:00,555.3
2011-08-31 18:00:00,517.5
2011-08-31 19:00:00,360.3
2011-08-31 20:00:00,303.1
2011-08-31 21:00:00,213.4
2011-08-31 22:00:00,137.9
2011-08-31 23:00:00,93.3
2011-09-20 00:00:00,37.1
2011-09-20 01:00:00,10.7
2011-09-20 02:00:00,7.3
2011-09-20 03:00:00,6.1
2011-09-20 04:00:00,5.6
2011-09-20 05:00:00,19.3
2011-09-20 06:00:00,97.6
2011-09-20 07:00:00,296.7
2011-09-20 08:00:00,220.3
2011-09-20 09:00:00,153.6
2011-09-20 10:00:00,133.9
2011-09-20 11:00:00,145.9
2011-09-20 12:00:00,112.5
2011-09-20 13:00:00,107.8
2011-09-20 14:00:00,161.2
2011-09-20 15:00:00,176.6
2011-09-20 16:00:00,253.2
2011-09-20 17:00:00,346.6
2011-09-20 18:00:00,382.0
2011-09-20 19:00:00,284.9
2011-09-20 20:00:00,196.5
2011-09-20 21:00:00,109.0
2011-09-20 22:00:00,116.0
2011-09-20 23:00:00,78.0
2011-09-21 00:00:00,29.7
2011-09-21 01:00:00,10.4
2011-09-21 02:00:00,7.8
2011-09-21 03:00:00,4.4
2011-09-21 04:00:00,5.6
2011-09-21 05:00:00,14.8
2011-09-21 06:00:00,82.5
2011-09-21 07:00:00,265.1
2011-09-21 08:00:00,352.5
2011-09-21 09:00:00,169.1
2011-09-21 10:00:00,126.6
2011-09-21 11:00:00,131.6
2011-09-21 12:00:00,171.4
2011-09-21 13:00:00,156.5
2011-09-21 14:00:00,157.9
2011-09-21 15:00:00,167.4
2011-09-21 16:00:00,291.6
2011-09-21 17:00:00,393.4
2011-09-21 18:00:00,360.6
2011-09-21 19:00:00,174.3
2011-09-21 20:00:00,137.2
2011-09-21 21:00:00,115.9
2011-09-21 22:00:00,119.4
2011-09-21 23:00:00,121.2
2011-09-22 00:00:00,29.2
2011-09-22 01:00:00,10.8
2011-09-22 02:00:00,6.7
2011-09-22 03:00:00,4.8
2011-09-22 04:00:00,5.2
2011-09-22 05:00:00,17.2
2011-09-22 06:00:00,86.3
2011-09-22 07:00:00,290.3
2011-09-22 08:00:00,345.4
2011-09-22 09:00:00,200.3
2011-09-22 10:00:00,113.0
2011-09-22 11:00:00,132.9
2011-09-22 12:00:00,130.2
2011-09-22 13:00:00,123.7
2011-09-22 14:00:00,105.6
2011-09-22 15:00:00,152.4
2011-09-22 16:00:00,320.4
2011-09-22 17:00:00,380.2
2011-09-22 18:00:00,389.2
2011-09-22 19:00:00,202.1
2011-09-22 20:00:00,151.9
2011-09-22 21:00:00,97.1
2011-09-22 22:00:00,122.0
2011-09-22 23:00:00,109.3
2011-09-23 00:00:00,25.9
2011-09-23 01:00:00,10.5
2011-09-23 02:00:00,7.4
2011-09-23 03:00:00,4.8
2011-09-23 04:00:00,4.1
2011-09-23 05:00:00,16.4
2011-09-23 06:00:00,91.2
2011-09-23 07:00:00,166.3
2011-09-23 08:00:00,212.4
2011-09-23 09:00:00,135.6
2011-09-23 10:00:00,125.5
2011-09-23 11:00:00,125.5
2011-09-23 12:00:00,96.5
2011-09-23 13:00:00,132.7
2011-09-23 14:00:00,124.4
2011-09-23 15:00:00,86.2
2011-09-23 16:00:00,151.2
2011-09-23 17:00:00,222.9
2011-09-23 18:00:00,202.0
2011-09-23 19:00:00,195.0
2011-09-23 20:00:00,197.2
2011-09-23 21:00:00,116.5
2011-09-23 22:00:00,110.3
2011-09-23 23:00:00,60.5
2011-09-24 00:00:00,87.6
2011-09-24 01:00:00,76.2
2011-09-24 02:00:00,66.5
2011-09-24 03:00:00,38.0
2011-09-24 04:00:00,7.6
2011-09-24 05:00:00,11.0
2011-09-24 06:00:00,14.1
2011-09-24 07:00:00,67.5
2011-09-24 08:00:00,91.0
2011-09-24 09:00:00,136.2
2011-09-24 10:00:00,225.4
2011-09-24 11:00:00,276.5
2011-09-24 12:00:00,290.3
2011-09-24 13:00:00,325.6
2011-09-24 14:00:00,319.7
2011-09-24 15:00:00,319.7
2011-09-24 16:00:00,337.4
2011-09-24 17:00:00,284.1
2011-09-24 18:00:00,317.4
2011-09-24 19:00:00,247.5
2011-09-24 20:00:00,203.3
2011-09-24 21:00:00,143.9
2011-09-24 22:00:00,116.8
2011-09-24 23:00:00,87.7
2011-09-25 00:00:00,112.6
2011-09-25 01:00:00,74.3
2011-09-25 02:00:00,61.7
2011-09-25 03:00:00,36.9
2011-09-25 04:00:00,6.3
2011-09-25 05:00:00,10.0
2011-09-25 06:00:00,18.1
2011-09-25 07:00:00,65.4
2011-09-25 08:00:00,109.6
2011-09-25 09:00:00,143.1
2011-09-25 10:00:00,225.4
2011-09-25 11:00:00,282.5
2011-09-25 12:00:00,290.8
2011-09-25 13:00:00,319.7
2011-09-25 14:00:00,301.6
2011-09-25 15:00:00,301.6
2011-09-25 16:00:00,346.7
2011-09-25 17:00:00,284.1
2011-09-25 18:00:00,282.5
2011-09-25 19:00:00,251.1
2011-09-25 20:00:00,203.3
2011-09-25 21:00:00,99.0
2011-09-25 22:00:00,127.1
2011-09-25 23:00:00,106.4
2011-09-26 00:00:00,25.9
2011-09-26 01:00:00,14.1
2011-09-26 02:00:00,7.7
2011-09-26 03:00:00,4.1
2011-09-26 04:00:00,5.0
2011-09-26 05:00:00,19.0
2011-09-26 06:00:00,91.2
2011-09-26 07:00:00,292.4
2011-09-26 08:00:00,340.6
2011-09-26 09:00:00,214.6
2011-09-26 10:00:00,133.2
2011-09-26 11:00:00,121.4
2011-09-26 12:00:00,140.1
2011-09-26 13:00:00,163.6
2011-09-26 14:00:00,212.4
2011-09-26 15:00:00,210.1
2011-09-26 16:00:00,318.1
2011-09-26 17:00:00,527.4
2011-09-26 18:00:00,321.1
2011-09-26 19:00:00,230.4
2011-09-26 20:00:00,173.0
2011-09-26 21:00:00,113.4
2011-09-26 22:00:00,118.8
2011-09-26 23:00:00,134.6
2011-09-27 00:00:00,32.0
2011-09-27 01:00:00,16.5
2011-09-27 02:00:00,6.9
2011-09-27 03:00:00,4.1
2011-09-27 04:00:00,4.1
2011-09-27 05:00:00,15.2
2011-09-27 06:00:00,91.2
2011-09-27 07:00:00,293.2
2011-09-27 08:00:00,404.4
2011-09-27 09:00:00,160.3
2011-09-27 10:00:00,110.7
2011-09-27 11:00:00,121.0
2011-09-27 12:00:00,152.9
2011-09-27 13:00:00,156.1
2011-09-27 14:00:00,115.7
2011-09-27 15:00:00,119.9
2011-09-27 16:00:00,243.3
2011-09-27 17:00:00,212.1
2011-09-27 18:00:00,189.0
2011-09-27 19:00:00,185.6
2011-09-27 20:00:00,216.3
2011-09-27 21:00:00,181.5
2011-09-27 22:00:00,123.4
2011-09-27 23:00:00,114.3
2011-09-28 00:00:00,30.0
2011-09-28 01:00:00,12.2
2011-09-28 02:00:00,7.2
2011-09-28 03:00:00,4.8
2011-09-28 04:00:00,6.5
2011-09-28 05:00:00,17.2
2011-09-28 06:00:00,57.6
2011-09-28 07:00:00,162.1
2011-09-28 08:00:00,238.4
2011-09-28 09:00:00,149.7
2011-09-28 10:00:00,77.6
2011-09-28 11:00:00,122.0
2011-09-28 12:00:00,121.6
2011-09-28 13:00:00,154.6
2011-09-28 14:00:00,200.8
2011-09-28 15:00:00,218.3
2011-09-28 16:00:00,311.9
2011-09-28 17:00:00,545.8
2011-09-28 18:00:00,330.3
2011-09-28 19:00:00,246.1
2011-09-28 20:00:00,151.3
2011-09-28 21:00:00,126.0
2011-09-28 22:00:00,123.4
2011-09-28 23:00:00,130.6
2011-09-29 00:00:00,31.2
2011-09-29 01:00:00,9.1
2011-09-29 02:00:00,7.5
2011-09-29 03:00:00,5.8
2011-09-29 04:00:00,5.7
2011-09-29 05:00:00,19.4
2011-09-29 06:00:00,110.9
2011-09-29 07:00:00,319.3
2011-09-29 08:00:00,438.3
2011-09-29 09:00:00,219.3
2011-09-29 10:00:00,136.3
2011-09-29 11:00:00,176.7
2011-09-29 12:00:00,208.7
2011-09-29 13:00:00,206.3
2011-09-29 14:00:00,184.4
2011-09-29 15:00:00,201.3
2011-09-29 16:00:00,314.4
2011-09-29 17:00:00,540.9
2011-09-29 18:00:00,527.7
2011-09-29 19:00:00,365.8
2011-09-29 20:00:00,283.9
2011-09-29 21:00:00,185.6
2011-09-29 22:00:00,130.2
2011-09-29 23:00:00,70.4
2011-09-30 00:00:00,37.8
2011-09-30 01:00:00,15.9
2011-09-30 02:00:00,7.7
2011-09-30 03:00:00,5.4
2011-09-30 04:00:00,5.8
2011-09-30 05:00:00,22.6
2011-09-30 06:00:00,106.8
2011-09-30 07:00:00,282.7
2011-09-30 08:00:00,427.9
2011-09-30 09:00:00,217.1
2011-09-30 10:00:00,148.6
2011-09-30 11:00:00,170.3
2011-09-30 12:00:00,201.9
2011-09-30 13:00:00,194.6
2011-09-30 14:00:00,178.3
2011-09-30 15:00:00,190.4
2011-09-30 16:00:00,293.8
2011-09-30 17:00:00,545.3
2011-09-30 18:00:00,489.7
2011-09-30 19:00:00,295.9
2011-09-30 20:00:00,216.4
2011-09-30 21:00:00,148.0
2011-09-30 22:00:00,125.0
2011-09-30 23:00:00,98.2
2011-10-20 00:00:00,38.3
2011-10-20 01:00:00,15.5
2011-10-20 02:00:00,7.0
2011-10-20 03:00:00,5.6
2011-10-20 04:00:00,5.7
2011-10-20 05:00:00,22.5
2011-10-20 06:00:00,105.4
2011-10-20 07:00:00,297.6
2011-10-20 08:00:00,403.7
2011-10-20 09:00:00,212.4
2011-10-20 10:00:00,126.6
2011-10-20 11:00:00,161.1
2011-10-20 12:00:00,195.9
2011-10-20 13:00:00,184.4
2011-10-20 14:00:00,150.8
2011-10-20 15:00:00,144.8
2011-10-20 16:00:00,279.2
2011-10-20 17:00:00,470.8
2011-10-20 18:00:00,427.4
2011-10-20 19:00:00,264.2
2011-10-20 20:00:00,198.8
2011-10-20 21:00:00,113.5
2011-10-20 22:00:00,118.1
2011-10-20 23:00:00,96.3
2011-10-21 00:00:00,39.9
2011-10-21 01:00:00,18.1
2011-10-21 02:00:00,8.1
2011-10-21 03:00:00,6.0
2011-10-21 04:00:00,4.8
2011-10-21 05:00:00,24.0
2011-10-21 06:00:00,96.6
2011-10-21 07:00:00,255.4
2011-10-21 08:00:00,419.1
2011-10-21 09:00:00,196.9
2011-10-21 10:00:00,143.3
2011-10-21 11:00:00,158.1
2011-10-21 12:00:00,183.8
2011-10-21 13:00:00,163.6
2011-10-21 14:00:00,178.5
2011-10-21 15:00:00,179.6
2011-10-21 16:00:00,303.5
2011-10-21 17:00:00,483.0
2011-10-21 18:00:00,423.5
2011-10-21 19:00:00,236.6
2011-10-21 20:00:00,228.2
2011-10-21 21:00:00,130.8
2011-10-21 22:00:00,122.5
2011-10-21 23:00:00,92.0
2011-10-22 00:00:00,85.1
2011-10-22 01:00:00,60.1
2011-10-22 02:00:00,71.0
2011-10-22 03:00:00,32.3
2011-10-22 04:00:00,5.1
2011-10-22 05:00:00,5.0
2011-10-22 06:00:00,17.4
2011-10-22 07:00:00,62.8
2011-10-22 08:00:00,76.7
2011-10-22 09:00:00,150.6
2011-10-22 10:00:00,276.5
2011-10-22 11:00:00,312.7
2011-10-22 12:00:00,284.3
2011-10-22 13:00:00,343.0
2011-10-22 14:00:00,345.7
2011-10-22 15:00:00,325.6
2011-10-22 16:00:00,299.5
2011-10-22 17:00:00,282.1
2011-10-22 18:00:00,244.2
2011-10-22 19:00:00,230.6
2011-10-22 20:00:00,167.4
2011-10-22 21:00:00,117.2
2011-10-22 22:00:00,91.4
2011-10-22 23:00:00,52.1
2011-10-23 00:00:00,95.2
2011-10-23 01:00:00,58.3
2011-10-23 02:00:00,58.7
2011-10-23 03:00:00,28.9
2011-10-23 04:00:00,5.3
2011-10-23 05:00:00,5.5
2011-10-23 06:00:00,16.6
2011-10-23 07:00:00,68.5
2011-10-23 08:00:00,96.9
